source_id,target_id,rel_type,target_kind,ordinal,accessed_date,accessed_date_stated,stated_source_text,source_document
DTOM-L2B-ENT-PRG-003,src_9989a31f725b,CITES,Source,4,2026-03-09,"March 9, 2026","GDPR Regulation (EU) 2016/679, accessed March 9, 2026, <https://eur-lex.europa.eu/eli/reg/2016/679/oj>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_c7737482c1f9,CITES,Source,5,2026-03-09,"March 9, 2026","OECD Principles of Corporate Governance, accessed March 9, 2026, <https://www.oecd.org/corporate/principles-corporate-governance/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_bbe155b52df5,CITES,Source,6,2026-03-09,"March 9, 2026","NIST AI Risk Management Framework (AI RMF 1.0), accessed March 9, 2026, <https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_d2cf17ecf783,CITES,Source,7,2026-03-09,"March 9, 2026","CISA Tabletop Exercise Package (CTEP), accessed March 9, 2026, <https://www.cisa.gov/resources-tools/resources/cisa-tabletop-exercise-package>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_9f47ba2f1c2a,CITES,Source,8,2026-03-09,"March 9, 2026","DORA Regulation (EU) 2022/2554, accessed March 9, 2026, <https://eur-lex.europa.eu/eli/reg/2022/2554/oj>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_81c71272de67,CITES,Source,9,2026-03-09,"March 9, 2026","Federal Rules of Evidence - Rule 902 (Self-Authenticating Evidence), accessed March 9, 2026, <https://www.law.cornell.edu/rules/fre/rule_902>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_f6d597b94089,CITES,Source,10,2026-03-09,"March 9, 2026","NIST SP 800-161 Rev. 1 (C-SCRM), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-161/rev-1/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_52ec19ecf03d,CITES,Source,11,2026-03-09,"March 9, 2026","NIST SP 800-34 Rev. 1 Contingency Planning Guide, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-34/rev-1/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_55e905e1a8a2,CITES,Source,12,2026-03-09,"March 9, 2026","NIST SP 800-40 Rev. 4 (Enterprise Patch Management), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-40/rev-4/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_ca611fec19b0,CITES,Source,13,2026-03-09,"March 9, 2026","ENISA Good Practice Guide for Incident Management, accessed March 9, 2026, <https://www.enisa.europa.eu/publications/good-practice-guide-for-incident-management>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_601b9d2e5ff0,CITES,Source,14,2026-03-09,"March 9, 2026","ISO 22301:2019 Business Continuity Management, accessed March 9, 2026, <https://www.iso.org/standard/75106.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_b2c38ee3034c,CITES,Source,15,2026-03-09,"March 9, 2026","ISO/IEC 27036-1:2021 Supplier relationships, accessed March 9, 2026, <https://www.iso.org/standard/74436.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_e92831773c52,CITES,Source,16,2026-03-09,"March 9, 2026","ICO Personal Data Breaches - Self Assessment and Guidance, accessed March 9, 2026, <https://ico.org.uk/for-organisations/report-a-breach/personal-data-breach/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_39d2e9e416c4,CITES,Source,17,2026-03-09,"March 9, 2026","MITRE ATT&CK Framework, accessed March 9, 2026, <https://attack.mitre.org/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_e23b33270d98,CITES,Source,18,2026-03-09,"March 9, 2026","NIST SP 800-184 (Cybersecurity Event Recovery), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-184/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_e9838344264d,CITES,Source,19,2026-03-09,"March 9, 2026","NIST SP 800-53 Rev. 5, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-53/rev-5/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_d7425193bffe,CITES,Source,20,2026-03-09,"March 9, 2026","SANS Incident Response Process, accessed March 9, 2026, <https://www.sans.org/white-papers/33901/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_ffe62f028410,CITES,Source,21,2026-03-09,"March 9, 2026","SOC 2 Trust Services Criteria, accessed March 9, 2026, <https://www.aicpa-cima.com/resources/landing/system-and-organization-controls-soc-suite-of-services>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_ab4b2f96e937,CITES,Source,22,2026-03-09,"March 9, 2026","US SEC Cybersecurity Risk Management Rules, accessed March 9, 2026, <https://www.sec.gov/newsroom/press-releases/2023-139>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_9505c0f1c700,CITES,Source,23,2026-03-09,"March 9, 2026","COSO Enterprise Risk Management Framework, accessed March 9, 2026, <https://www.coso.org/SitePages/Enterprise-Risk-Management.aspx>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_723d17baff9c,CITES,Source,24,2026-03-09,"March 9, 2026","FAIR Institute - Factor Analysis of Information Risk, accessed March 9, 2026, <https://www.fairinstitute.org/fair-risk-management>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_641ff2430570,CITES,Source,25,2026-03-09,"March 9, 2026","ISO/IEC 27001:2022, accessed March 9, 2026, <https://www.iso.org/standard/27001>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_85c613d7bd87,CITES,Source,26,2026-03-09,"March 9, 2026","NIST SP 800-37 Rev. 2 (RMF), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-37/rev-2/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_19da4cc4781d,CITES,Source,27,2026-03-09,"March 9, 2026","EDPB Guidelines 9/2022 on Personal Data Breach Notification, accessed March 9, 2026, <https://www.edpb.europa.eu/our-work-tools/our-documents/guidelines/guidelines-092022-personal-data-breach-notification_en>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_676b19aefb99,CITES,Source,28,2026-03-09,"March 9, 2026","ENISA Threat Landscape, accessed March 9, 2026, <https://www.enisa.europa.eu/publications/enisa-threat-landscape-2023>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_86bf4d733595,CITES,Source,29,2026-03-09,"March 9, 2026","NIST National Vulnerability Database (NVD), accessed March 9, 2026, <https://nvd.nist.gov/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_70706f23911b,CITES,Source,30,2026-03-09,"March 9, 2026","NIST SP 800-171 Rev. 3, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-171/rev-3/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-003,src_014c4470ae8d,CITES,Source,31,2026-03-09,"March 9, 2026","ISO 31000:2018 Risk Management Guidelines, accessed March 9, 2026, <https://www.iso.org/standard/65694.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,doc_dtom_contextual_architecture_for_programs_docx,CITES,InternalDocument,1,,,DTOM Contextual Architecture for Programs.docx,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_afeaaa8353db,CITES,Source,2,2026-03-09,"March 9, 2026","NIST Cybersecurity Framework (CSF) 2.0, accessed March 9, 2026, <https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.29.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_9989a31f725b,CITES,Source,3,2026-03-09,"March 9, 2026","GDPR Regulation (EU) 2016/679, accessed March 9, 2026, <https://eur-lex.europa.eu/eli/reg/2016/679/oj>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_9505c0f1c700,CITES,Source,4,2026-03-09,"March 9, 2026","COSO Enterprise Risk Management Framework, accessed March 9, 2026, <https://www.coso.org/SitePages/Enterprise-Risk-Management.aspx>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_bbe155b52df5,CITES,Source,5,2026-03-09,"March 9, 2026","NIST AI Risk Management Framework (AI RMF 1.0), accessed March 9, 2026, <https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_c18ebe025ae0,CITES,Source,6,2026-03-09,"March 9, 2026","CISA Known Exploited Vulnerabilities Catalog, accessed March 9, 2026, <https://www.cisa.gov/known-exploited-vulnerabilities-catalog>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_86bf4d733595,CITES,Source,7,2026-03-09,"March 9, 2026","NIST National Vulnerability Database (NVD), accessed March 9, 2026, <https://nvd.nist.gov/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_f6d597b94089,CITES,Source,8,2026-03-09,"March 9, 2026","NIST SP 800-161 Rev. 1 (C-SCRM), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-161/rev-1/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_55e905e1a8a2,CITES,Source,9,2026-03-09,"March 9, 2026","NIST SP 800-40 Rev. 4 (Enterprise Patch Management), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-40/rev-4/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_e9838344264d,CITES,Source,10,2026-03-09,"March 9, 2026","NIST SP 800-53 Rev. 5, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-53/rev-5/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_c7737482c1f9,CITES,Source,11,2026-03-09,"March 9, 2026","OECD Principles of Corporate Governance, accessed March 9, 2026, <https://www.oecd.org/corporate/principles-corporate-governance/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_723d17baff9c,CITES,Source,12,2026-03-09,"March 9, 2026","FAIR Institute - Factor Analysis of Information Risk, accessed March 9, 2026, <https://www.fairinstitute.org/fair-risk-management>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_601b9d2e5ff0,CITES,Source,13,2026-03-09,"March 9, 2026","ISO 22301:2019 Business Continuity Management, accessed March 9, 2026, <https://www.iso.org/standard/75106.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_b2c38ee3034c,CITES,Source,14,2026-03-09,"March 9, 2026","ISO/IEC 27036-1:2021 Supplier relationships, accessed March 9, 2026, <https://www.iso.org/standard/74436.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_44723c92b0e3,CITES,Source,15,2026-03-09,"March 9, 2026","NIST SP 800-30 Rev. 1 Risk Assessments, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-30/rev-1/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_9f47ba2f1c2a,CITES,Source,16,2026-03-09,"March 9, 2026","DORA Regulation (EU) 2022/2554, accessed March 9, 2026, <https://eur-lex.europa.eu/eli/reg/2022/2554/oj>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_676b19aefb99,CITES,Source,17,2026-03-09,"March 9, 2026","ENISA Threat Landscape, accessed March 9, 2026, <https://www.enisa.europa.eu/publications/enisa-threat-landscape-2023>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_e92831773c52,CITES,Source,18,2026-03-09,"March 9, 2026","ICO Personal Data Breaches - Self Assessment and Guidance, accessed March 9, 2026, <https://ico.org.uk/for-organisations/report-a-breach/personal-data-breach/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_92102e9caca4,CITES,Source,19,2026-03-09,"March 9, 2026","NIST SP 800-190 Application Container Security Guide, accessed March 9, 2026, <https://csrc.nist.gov/pubs/sp/800/190/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_52ec19ecf03d,CITES,Source,20,2026-03-09,"March 9, 2026","NIST SP 800-34 Rev. 1 Contingency Planning Guide, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-34/rev-1/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_e00bafafd61c,CITES,Source,21,2026-03-09,"March 9, 2026","NIST SP 800-61 Rev. 2 (Incident Handling Guide), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-61/rev-2/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_bc9954fb422c,CITES,Source,22,2026-03-09,"March 9, 2026","NIST SP 800-63 Digital Identity Guidelines, accessed March 9, 2026, <https://pages.nist.gov/800-63-4/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_ffe62f028410,CITES,Source,23,2026-03-09,"March 9, 2026","SOC 2 Trust Services Criteria, accessed March 9, 2026, <https://www.aicpa-cima.com/resources/landing/system-and-organization-controls-soc-suite-of-services>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_ca611fec19b0,CITES,Source,24,2026-03-09,"March 9, 2026","ENISA Good Practice Guide for Incident Management, accessed March 9, 2026, <https://www.enisa.europa.eu/publications/good-practice-guide-for-incident-management>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_85c613d7bd87,CITES,Source,25,2026-03-09,"March 9, 2026","NIST SP 800-37 Rev. 2 (RMF), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-37/rev-2/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_70706f23911b,CITES,Source,26,2026-03-09,"March 9, 2026","NIST SP 800-171 Rev. 3, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-171/rev-3/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_ab4b2f96e937,CITES,Source,27,2026-03-09,"March 9, 2026","US SEC Cybersecurity Risk Management Rules, accessed March 9, 2026, <https://www.sec.gov/newsroom/press-releases/2023-139>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_014c4470ae8d,CITES,Source,28,2026-03-09,"March 9, 2026","ISO 31000:2018 Risk Management Guidelines, accessed March 9, 2026, <https://www.iso.org/standard/65694.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_641ff2430570,CITES,Source,29,2026-03-09,"March 9, 2026","ISO/IEC 27001:2022, accessed March 9, 2026, <https://www.iso.org/standard/27001>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_3455cafa9e9d,CITES,Source,30,2026-03-09,"March 9, 2026","CIS Controls v8, accessed March 9, 2026, <https://www.cisecurity.org/controls/v8>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_837de877e335,CITES,Source,31,2026-03-09,"March 9, 2026","CSA Cloud Controls Matrix (CCM), accessed March 9, 2026, <https://cloudsecurityalliance.org/research/cloud-controls-matrix>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-004,src_19da4cc4781d,CITES,Source,32,2026-03-09,"March 9, 2026","EDPB Guidelines 9/2022 on Personal Data Breach Notification, accessed March 9, 2026, <https://www.edpb.europa.eu/our-work-tools/our-documents/guidelines/guidelines-092022-personal-data-breach-notification_en>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_544a2e4dbf83,CITES,Source,1,2025-12-28,"December 28, 2025","15 KPIs & Metrics to Measure the Success of Your TPRM Program - UpGuard, accessed December 28, 2025, <https://www.upguard.com/blog/kpis-to-measure-tprm>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,doc_digital_trust_operating_model_dtom_adoption_edition_final_v1_6_docx,CITES,InternalDocument,2,,,Digital\_Trust\_Operating\_Model\_DTOM\_Adoption\_Edition\_FINAL\_v1\_6.docx,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_11cabb4e6994,CITES,Source,3,2025-12-28,"December 28, 2025","Digital Operational Resilience Act (DORA) - | European Securities and Markets Authority, accessed December 28, 2025, <https://www.esma.europa.eu/esmas-activities/digital-finance-and-innovation/digital-operational-resilience-act-dora>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_bacdcbe70f2d,CITES,Source,4,2025-12-28,"December 28, 2025","Digital Operational Resilience Act (DORA) | Updates, Compliance, Training, accessed December 28, 2025, <https://www.digital-operational-resilience-act.com/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_1bf5e083d709,CITES,Source,5,2025-12-28,"December 28, 2025","What is Fourth-Party Risk? - UpGuard, accessed December 28, 2025, <https://www.upguard.com/blog/what-is-fourth-party-risk>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_eb6eef5964cc,CITES,Source,6,2025-12-28,"December 28, 2025","Operational Resilience Explained: Framework & Importance (2026) - Metricstream, accessed December 28, 2025, <https://www.metricstream.com/insights/5-steps-building-operational-resilience.htm>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_f9fbb6e4700c,CITES,Source,7,2025-12-28,"December 28, 2025","Managing AI Risks in the Vendor Ecosystem | Optiv | [Learn More], accessed December 28, 2025, <https://www.optiv.com/insights/discover/blog/managing-ai-risks-vendor-ecosystem>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_ece728c55a52,CITES,Source,8,2025-12-28,"December 28, 2025","Third-Party Risk Management Governance Trends in 2025 | Blog - Optiv, accessed December 28, 2025, <https://www.optiv.com/insights/discover/blog/third-party-risk-management-governance-trends-2025>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_9f1d5c0a0d1d,CITES,Source,9,2025-12-28,"December 28, 2025","Assessing AI Vendor Risks with Questionnaires: A Practical Guide - Atlas Systems, accessed December 28, 2025, <https://www.atlassystems.com/blog/ai-vendor-risk-questionnaire>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_34e112913203,CITES,Source,10,2025-12-28,"December 28, 2025","NIST Third-Party Risk Management: 800-53, 800-161, CSF - Safe Security, accessed December 28, 2025, <https://safe.security/resources/nist-third-party-risk-management-800-53-800-161-csf/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_6ec3c659aab2,CITES,Source,11,2025-12-28,"December 28, 2025","Highlights from the State of Third-Party Risk Management 2025 Survey - Venminder, accessed December 28, 2025, <https://www.venminder.com/blog/highlights-state-of-third-party-risk-management-2025-survey>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_e5f5615c3015,CITES,Source,12,2025-12-28,"December 28, 2025","Sample Contract Clauses - Eckert Seamans, accessed December 28, 2025, <https://www.eckertseamans.com/app/uploads/Steve-Foxman_Eckert-Seamans_DATA-PROTECTION-CLAUSES-101016-M1566466xA35AF.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_46dc0d2909af,CITES,Source,13,2025-12-28,"December 28, 2025","Governance Committee Charter Template - BoardEffect, accessed December 28, 2025, <https://www.boardeffect.com/blog/governance-committee-charter-template/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_99adb92edb76,CITES,Source,14,2025-12-28,"December 28, 2025","How to Create an Effective TPRM Oversight Committee - Risk Ledger, accessed December 28, 2025, <https://riskledger.com/resources/tprm-oversight>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_ee3fb761ec29,CITES,Source,15,2025-12-28,"December 28, 2025","RACI Matrix: Responsibility Assignment Matrix Guide - project-management.com, accessed December 28, 2025, <https://project-management.com/understanding-responsibility-assignment-matrix-raci-matrix/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_4d78cf2688ff,CITES,Source,16,2025-12-28,"December 28, 2025","RACI Chart Guide: Roles, Examples, and Best Practices - TeamGantt, accessed December 28, 2025, <https://www.teamgantt.com/blog/raci-chart-definition-tips-and-example>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_3b10ac1654f9,CITES,Source,17,2025-12-28,"December 28, 2025","Sound Practices to Strengthen Operational Resilience - OCC.gov, accessed December 28, 2025, <https://www.occ.gov/news-issuances/news-releases/2020/nr-occ-2020-144a.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_6011257e7578,CITES,Source,18,2025-12-28,"December 28, 2025","EU Digital Operational Resilience Act (DORA) & Third-Party Risk Management | Mitratech, accessed December 28, 2025, <https://mitratech.com/resource-hub/blog/dora-digital-operational-resilience-act/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_f5a944680b6e,CITES,Source,19,2025-12-28,"December 28, 2025","2025 Third-Party Risk Management: Emerging Trends and Technological Innovations, accessed December 28, 2025, <https://www.trustcloud.ai/tpra/third-party-risk-management-trends-tech-and-whats-next/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_55792c7391a9,CITES,Source,20,2025-12-28,"December 28, 2025","Vendor Risk Management Checklist (Updated 2025) - UpGuard, accessed December 28, 2025, <https://www.upguard.com/blog/vendor-risk-management-checklist>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_fd7cf7f64f0c,CITES,Source,21,2025-12-28,"December 28, 2025","Compliance and third-party risk management trends 2024/2025 - Moody's, accessed December 28, 2025, <https://www.moodys.com/web/en/us/kyc/resources/insights/the-big-compliance-and-third-party-risk-management-trends-topics-conversations-2024-and-whats-next.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_213d10264040,CITES,Source,22,2025-12-28,"December 28, 2025","Third-Party Risk Management Policy - BitSight Technologies, accessed December 28, 2025, <https://www.bitsight.com/learn/tprm/third-party-risk-management-policy>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_daa61a6f0faa,CITES,Source,23,2025-12-28,"December 28, 2025","Key Vendor Risk Assessment Criteria and How to Apply Them | UpGuard, accessed December 28, 2025, <https://www.upguard.com/blog/vendor-risk-assessment-criteria>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_66923878f230,CITES,Source,24,2025-12-28,"December 28, 2025","What is Fourth Party Risk and How to Manage it - ProcessUnity, accessed December 28, 2025, <https://www.processunity.com/resources/blogs/fourth-party-risk-management/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_f051592fcced,CITES,Source,25,2025-12-28,"December 28, 2025","Right To Audit Clause Guide: Examples, Gotcha's & More - Gavel.io, accessed December 28, 2025, <https://www.gavel.io/legal-clause/right-to-audit-clause>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_a6de3049d61f,CITES,Source,26,2025-12-28,"December 28, 2025","DORA Contract Compliance Guide for Financial Firms - 3rdRisk, accessed December 28, 2025, <https://www.3rdrisk.com/blog/dora-compliant-contracts>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_fea17c021883,CITES,Source,27,2025-12-28,"December 28, 2025","Best Fourth-Party Risk Management Strategies - Centraleyes, accessed December 28, 2025, <https://www.centraleyes.com/best-fourth-party-risk-management-strategies/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2B-ENT-PRG-005,src_ecce797d427e,CITES,Source,28,2025-12-28,"December 28, 2025","Drafting AI Vendor Contracts: The 10 Clauses That Protect Your Business, accessed December 28, 2025, <https://www.internetlawyer-blog.com/drafting-ai-vendor-contracts-the-10-clauses-that-protect-your-business/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
